periodo,cole_mcpio_ubicacion,cole_depto_ubicacion,punt_matematicas,punt_lectura_critica,punt_global,fami_estratovivienda,fami_educacionmadre,fami_educacionpadre,fami_personashogar,fami_cuartoshogar,fami_tienecomputador,fami_tieneinternet,fami_tieneautomovil,fami_tienelavadora,punt_c_naturales,punt_sociales_ciudadanas,punt_ingles,cole_naturaleza,cole_area_ubicacion,cole_bilingue,estu_genero,desemp_ingles
20194,ANSERMA,CALDAS,60.0,60.0,306.0,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,2,Dos,1,1,0,1,63.0,62.0,60.0,Público,URBANO,0,M,A2
20194,MANIZALES,CALDAS,35.0,38.0,168.0,Estrato 1,Primaria completa,Primaria incompleta,7,Seis o mas,1,1,0,1,33.0,29.0,32.0,Privado,URBANO,0,M,A-
20194,SUPÍA,CALDAS,53.0,53.0,270.0,Estrato 2,Primaria completa,,3,Tres,0,0,0,1,60.0,55.0,39.0,Público,URBANO,0,F,A-
20194,PALESTINA,CALDAS,38.0,55.0,207.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Dos,0,1,0,1,34.0,38.0,42.0,Público,RURAL,0,F,A-
20194,PENSILVANIA,CALDAS,58.0,49.0,245.0,Estrato 1,Primaria completa,Ninguno,3,Tres,0,0,0,0,51.0,38.0,50.0,Público,RURAL,0,M,A1
20194,CHINCHINÁ,CALDAS,35.0,40.0,192.0,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,5,Cuatro,1,0,0,1,43.0,35.0,41.0,Público,RURAL,0,F,A-
20194,LA DORADA,CALDAS,26.0,40.0,171.0,Estrato 2,Primaria incompleta,Primaria incompleta,3,Dos,0,0,0,1,37.0,34.0,34.0,Público,URBANO,0,F,A-
20194,PALESTINA,CALDAS,38.0,55.0,207.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Dos,0,1,0,1,34.0,38.0,42.0,Público,RURAL,0,F,A-
20194,PENSILVANIA,CALDAS,58.0,49.0,245.0,Estrato 1,Primaria completa,Ninguno,3,Tres,0,0,0,0,51.0,38.0,50.0,Público,RURAL,0,M,A1
20194,MANIZALES,CALDAS,64.0,72.0,332.0,Estrato 3,Postgrado,Postgrado,3,Tres,1,1,1,1,60.0,70.0,66.0,Público,URBANO,0,F,A2
20194,MARQUETALIA,CALDAS,51.0,63.0,284.0,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3,Dos,1,1,0,1,55.0,54.0,70.0,Público,URBANO,0,M,B1
20194,LA DORADA,CALDAS,55.0,55.0,270.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,3,Tres,1,1,0,1,51.0,58.0,45.0,Privado,URBANO,0,F,A-
20194,MANIZALES,CALDAS,59.0,63.0,298.0,Estrato 2,Primaria completa,Primaria completa,3,Tres,0,0,1,1,57.0,61.0,54.0,Público,URBANO,0,F,A1
20194,SUPÍA,CALDAS,43.0,44.0,193.0,Estrato 2,Primaria incompleta,Primaria incompleta,5,Dos,0,0,0,1,45.0,21.0,43.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,65.0,59.0,295.0,Estrato 2,Técnica o tecnológica completa,Técnica o tecnológica completa,5,Tres,1,1,0,1,65.0,49.0,53.0,Público,URBANO,0,F,A1
20194,MANIZALES,CALDAS,74.0,64.0,331.0,Estrato 4,Educación profesional completa,Postgrado,7,Cuatro,1,1,1,1,62.0,67.0,60.0,Privado,URBANO,0,F,A2
20194,MANIZALES,CALDAS,59.0,63.0,298.0,Estrato 2,Primaria completa,Primaria completa,3,Tres,0,0,1,1,57.0,61.0,54.0,Público,URBANO,0,F,A1
20194,SUPÍA,CALDAS,41.0,61.0,253.0,Estrato 3,Técnica o tecnológica completa,No Aplica,3,Dos,1,1,0,1,50.0,54.0,41.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,65.0,59.0,295.0,Estrato 2,Técnica o tecnológica completa,Técnica o tecnológica completa,5,Tres,1,1,0,1,65.0,49.0,53.0,Público,URBANO,0,F,A1
20194,MANIZALES,CALDAS,74.0,64.0,331.0,Estrato 4,Educación profesional completa,Postgrado,7,Cuatro,1,1,1,1,62.0,67.0,60.0,Privado,URBANO,0,F,A2
20194,MANIZALES,CALDAS,38.0,35.0,179.0,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,3,Cuatro,1,1,0,1,36.0,31.0,46.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,55.0,50.0,257.0,Estrato 1,Secundaria (Bachillerato) incompleta,Técnica o tecnológica completa,3,Dos,1,1,0,1,55.0,46.0,49.0,Público,URBANO,0,F,A1
20194,MANIZALES,CALDAS,41.0,34.0,173.0,Estrato 2,Secundaria (Bachillerato) completa,No sabe,5,Cuatro,1,0,0,1,32.0,31.0,36.0,Privado,URBANO,0,M,A-
20194,CHINCHINÁ,CALDAS,59.0,62.0,294.0,Estrato 3,Primaria incompleta,No sabe,2,Dos,0,0,0,1,62.0,51.0,62.0,Público,URBANO,0,F,A2
20194,SUPÍA,CALDAS,41.0,61.0,253.0,Estrato 3,Técnica o tecnológica completa,No Aplica,3,Dos,1,1,0,1,50.0,54.0,41.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,25.0,38.0,160.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5,Cuatro,1,1,0,1,29.0,35.0,34.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,41.0,34.0,173.0,Estrato 2,Secundaria (Bachillerato) completa,No sabe,5,Cuatro,1,0,0,1,32.0,31.0,36.0,Privado,URBANO,0,M,A-
20194,MANIZALES,CALDAS,62.0,62.0,307.0,Estrato 1,Primaria completa,Primaria completa,3,Dos,1,0,0,1,61.0,62.0,58.0,Público,RURAL,0,F,A2
20194,MANIZALES,CALDAS,55.0,50.0,257.0,Estrato 1,Secundaria (Bachillerato) incompleta,Técnica o tecnológica completa,3,Dos,1,1,0,1,55.0,46.0,49.0,Público,URBANO,0,F,A1
20194,LA DORADA,CALDAS,61.0,59.0,285.0,Estrato 1,Primaria incompleta,Ninguno,3,Dos,0,0,0,0,55.0,57.0,45.0,Público,RURAL,0,F,A-
20194,RIOSUCIO,CALDAS,47.0,52.0,228.0,Estrato 1,Primaria completa,Secundaria (Bachillerato) incompleta,3,Dos,0,0,0,1,38.0,45.0,47.0,Público,URBANO,0,F,A-
20194,AGUADAS,CALDAS,38.0,51.0,209.0,Estrato 2,Primaria completa,Primaria incompleta,3,Tres,0,0,0,0,38.0,44.0,30.0,Público,RURAL,,F,A-
20194,MANIZALES,CALDAS,34.0,46.0,208.0,Estrato 1,Técnica o tecnológica completa,Primaria completa,5,Cuatro,0,1,1,1,43.0,43.0,44.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,35.0,37.0,161.0,Estrato 2,Primaria incompleta,Ninguno,2,Uno,0,0,0,0,30.0,27.0,31.0,Público,URBANO,0,F,A-
20194,RIOSUCIO,CALDAS,47.0,52.0,228.0,Estrato 1,Primaria completa,Secundaria (Bachillerato) incompleta,3,Dos,0,0,0,1,38.0,45.0,47.0,Público,URBANO,0,F,A-
20194,VICTORIA,CALDAS,47.0,46.0,234.0,Estrato 1,Primaria incompleta,Primaria incompleta,3,Uno,0,0,0,0,50.0,47.0,39.0,Público,RURAL,,F,A-
20194,LA DORADA,CALDAS,51.0,49.0,251.0,Estrato 1,Primaria completa,Primaria completa,3,Dos,0,0,0,0,53.0,48.0,50.0,Público,RURAL,0,F,A1
20194,LA DORADA,CALDAS,55.0,55.0,270.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,3,Tres,1,1,0,1,51.0,58.0,45.0,Privado,URBANO,0,F,A-
20194,MANIZALES,CALDAS,52.0,52.0,243.0,Estrato 1,Ninguno,Secundaria (Bachillerato) completa,3,Dos,1,0,0,0,49.0,41.0,51.0,Público,URBANO,0,F,A1
20194,PÁCORA,CALDAS,23.0,37.0,165.0,Estrato 1,Ninguno,Ninguno,3,Dos,0,0,0,0,36.0,37.0,31.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,34.0,46.0,208.0,Estrato 1,Técnica o tecnológica completa,Primaria completa,5,Cuatro,0,1,1,1,43.0,43.0,44.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,64.0,66.0,335.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Dos,1,1,1,1,69.0,68.0,69.0,Público,URBANO,0,F,B1
20194,MANIZALES,CALDAS,52.0,52.0,243.0,Estrato 1,Ninguno,Secundaria (Bachillerato) completa,3,Dos,1,0,0,0,49.0,41.0,51.0,Público,URBANO,0,F,A1
20194,MANIZALES,CALDAS,56.0,56.0,255.0,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,3,Dos,0,1,0,0,52.0,42.0,45.0,Público,URBANO,0,F,A-
20194,LA DORADA,CALDAS,51.0,49.0,251.0,Estrato 1,Primaria completa,Primaria completa,3,Dos,0,0,0,0,53.0,48.0,50.0,Público,RURAL,0,F,A1
20194,MANIZALES,CALDAS,35.0,37.0,161.0,Estrato 2,Primaria incompleta,Ninguno,2,Uno,0,0,0,0,30.0,27.0,31.0,Público,URBANO,0,F,A-
20194,AGUADAS,CALDAS,37.0,45.0,204.0,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,5,Tres,1,0,1,1,47.0,39.0,26.0,Público,URBANO,0,F,A-
20194,LA DORADA,CALDAS,57.0,61.0,278.0,Estrato 3,Educación profesional incompleta,Educación profesional incompleta,3,Tres,1,1,0,1,49.0,50.0,71.0,Público,URBANO,0,M,B1
20194,RIOSUCIO,CALDAS,53.0,53.0,260.0,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,5,Cuatro,1,1,1,1,48.0,54.0,52.0,Público,URBANO,0,F,A1
20194,MANZANARES,CALDAS,48.0,59.0,257.0,Estrato 2,Primaria incompleta,Primaria incompleta,5,Seis o mas,1,1,0,1,51.0,51.0,42.0,Público,URBANO,0,M,A-
20194,AGUADAS,CALDAS,37.0,45.0,204.0,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,5,Tres,1,0,1,1,47.0,39.0,26.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,40.0,43.0,198.0,Estrato 3,Técnica o tecnológica incompleta,Ninguno,,,,0,,,42.0,35.0,34.0,Público,URBANO,0,M,A-
20194,RIOSUCIO,CALDAS,53.0,53.0,260.0,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,5,Cuatro,1,1,1,1,48.0,54.0,52.0,Público,URBANO,0,F,A1
20194,RIOSUCIO,CALDAS,46.0,55.0,249.0,Estrato 2,Educación profesional completa,Técnica o tecnológica completa,5,Tres,1,1,0,1,49.0,50.0,48.0,Público,URBANO,0,M,A1
20194,PALESTINA,CALDAS,44.0,53.0,228.0,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,2,Dos,0,0,0,0,42.0,43.0,47.0,Público,RURAL,0,F,A-
20194,MANIZALES,CALDAS,40.0,43.0,198.0,Estrato 3,Técnica o tecnológica incompleta,Ninguno,,,,0,,,42.0,35.0,34.0,Público,URBANO,0,M,A-
20194,MANIZALES,CALDAS,46.0,36.0,205.0,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,5,Cuatro,0,1,0,1,45.0,42.0,26.0,Público,URBANO,0,M,A-
20194,VILLAMARÍA,CALDAS,32.0,46.0,188.0,Estrato 3,Educación profesional completa,Secundaria (Bachillerato) completa,3,Tres,1,1,0,1,36.0,33.0,48.0,Público,URBANO,,F,A1
20194,PALESTINA,CALDAS,44.0,53.0,228.0,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,2,Dos,0,0,0,0,42.0,43.0,47.0,Público,RURAL,0,F,A-
20194,VILLAMARÍA,CALDAS,54.0,50.0,245.0,Estrato 3,Primaria completa,Primaria incompleta,3,Tres,0,0,0,1,40.0,50.0,56.0,Público,URBANO,0,M,A1
20194,SUPÍA,CALDAS,40.0,36.0,172.0,Estrato 1,Primaria incompleta,Primaria incompleta,7,Tres,0,0,0,0,23.0,37.0,38.0,Público,URBANO,0,F,A-
20194,FILADELFIA,CALDAS,64.0,45.0,247.0,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,5,Tres,0,0,0,1,48.0,45.0,37.0,Público,URBANO,0,M,A-
20194,MANIZALES,CALDAS,56.0,58.0,250.0,Estrato 2,Secundaria (Bachillerato) completa,Primaria completa,5,Cuatro,1,1,1,1,43.0,46.0,42.0,Privado,URBANO,0,M,A-
20194,VILLAMARÍA,CALDAS,54.0,50.0,245.0,Estrato 3,Primaria completa,Primaria incompleta,3,Tres,0,0,0,1,40.0,50.0,56.0,Público,URBANO,0,M,A1
20194,SUPÍA,CALDAS,40.0,36.0,172.0,Estrato 1,Primaria incompleta,Primaria incompleta,7,Tres,0,0,0,0,23.0,37.0,38.0,Público,URBANO,0,F,A-
20194,RIOSUCIO,CALDAS,46.0,55.0,249.0,Estrato 2,Educación profesional completa,Técnica o tecnológica completa,5,Tres,1,1,0,1,49.0,50.0,48.0,Público,URBANO,0,M,A1
20194,CHINCHINÁ,CALDAS,59.0,62.0,294.0,Estrato 3,Primaria incompleta,No sabe,2,Dos,0,0,0,1,62.0,51.0,62.0,Público,URBANO,0,F,A2
20194,VILLAMARÍA,CALDAS,69.0,78.0,336.0,Estrato 2,Técnica o tecnológica completa,Técnica o tecnológica incompleta,5,Cuatro,1,1,0,1,57.0,66.0,63.0,Público,URBANO,0,F,A2
20194,VICTORIA,CALDAS,52.0,53.0,219.0,Estrato 1,Primaria incompleta,Primaria completa,3,Dos,0,0,0,0,43.0,32.0,29.0,Público,URBANO,0,M,A-
20194,VILLAMARÍA,CALDAS,32.0,46.0,188.0,Estrato 3,Educación profesional completa,Secundaria (Bachillerato) completa,3,Tres,1,1,0,1,36.0,33.0,48.0,Público,URBANO,,F,A1
20194,MANIZALES,CALDAS,56.0,58.0,250.0,Estrato 2,Secundaria (Bachillerato) completa,Primaria completa,5,Cuatro,1,1,1,1,43.0,46.0,42.0,Privado,URBANO,0,M,A-
20194,MANZANARES,CALDAS,48.0,59.0,257.0,Estrato 2,Primaria incompleta,Primaria incompleta,5,Seis o mas,1,1,0,1,51.0,51.0,42.0,Público,URBANO,0,M,A-
20194,MANIZALES,CALDAS,46.0,67.0,276.0,Estrato 3,Primaria incompleta,Secundaria (Bachillerato) completa,5,Tres,0,1,0,1,51.0,56.0,58.0,Público,URBANO,0,M,A2
20194,VITERBO,CALDAS,55.0,49.0,232.0,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,9,Cuatro,0,0,1,1,39.0,48.0,29.0,Público,URBANO,0,F,A-
20194,RIOSUCIO,CALDAS,47.0,45.0,225.0,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5,Seis o mas,1,1,0,1,44.0,40.0,58.0,Público,RURAL,0,F,A2
20194,MANIZALES,CALDAS,73.0,60.0,331.0,Estrato 4,Educación profesional completa,Educación profesional completa,3,Dos,1,1,0,1,67.0,62.0,74.0,Privado,URBANO,,F,B1
20194,MANIZALES,CALDAS,49.0,55.0,239.0,Estrato 1,Primaria completa,Primaria completa,2,Dos,1,1,0,1,48.0,36.0,57.0,Público,URBANO,0,F,A1
20194,VITERBO,CALDAS,55.0,49.0,232.0,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,9,Cuatro,0,0,1,1,39.0,48.0,29.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,51.0,62.0,280.0,Estrato 2,Primaria completa,Primaria completa,3,Tres,0,1,0,1,50.0,62.0,53.0,Público,URBANO,0,F,A1
20194,MANIZALES,CALDAS,73.0,60.0,331.0,Estrato 4,Educación profesional completa,Educación profesional completa,3,Dos,1,1,0,1,67.0,62.0,74.0,Privado,URBANO,,F,B1
20194,MANIZALES,CALDAS,49.0,55.0,239.0,Estrato 1,Primaria completa,Primaria completa,2,Dos,1,1,0,1,48.0,36.0,57.0,Público,URBANO,0,F,A1
20194,LA DORADA,CALDAS,57.0,61.0,278.0,Estrato 3,Educación profesional incompleta,Educación profesional incompleta,3,Tres,1,1,0,1,49.0,50.0,71.0,Público,URBANO,0,M,B1
20194,MANIZALES,CALDAS,51.0,62.0,280.0,Estrato 2,Primaria completa,Primaria completa,3,Tres,0,1,0,1,50.0,62.0,53.0,Público,URBANO,0,F,A1
20194,MANIZALES,CALDAS,58.0,54.0,244.0,Estrato 3,Técnica o tecnológica completa,Técnica o tecnológica completa,3,Tres,0,1,0,1,50.0,34.0,47.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,46.0,67.0,276.0,Estrato 3,Primaria incompleta,Secundaria (Bachillerato) completa,5,Tres,0,1,0,1,51.0,56.0,58.0,Público,URBANO,0,M,A2
20194,PÁCORA,CALDAS,23.0,37.0,165.0,Estrato 1,Ninguno,Ninguno,3,Dos,0,0,0,0,36.0,37.0,31.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,64.0,66.0,335.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Dos,1,1,1,1,69.0,68.0,69.0,Público,URBANO,0,F,B1
20194,ANSERMA,CALDAS,40.0,51.0,218.0,Estrato 1,Primaria incompleta,Primaria incompleta,7,Cinco,0,0,,1,48.0,37.0,40.0,Público,URBANO,0,M,A-
20194,RIOSUCIO,CALDAS,42.0,58.0,272.0,Estrato 2,Primaria incompleta,Primaria completa,5,Cuatro,1,1,0,1,58.0,61.0,49.0,Público,URBANO,0,F,A1
20194,MARQUETALIA,CALDAS,67.0,67.0,303.0,Estrato 2,Técnica o tecnológica completa,No Aplica,3,Dos,1,1,0,1,57.0,53.0,57.0,Público,URBANO,0,F,A1
20194,MANIZALES,CALDAS,44.0,55.0,234.0,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,7,Seis o mas,1,1,0,1,51.0,35.0,53.0,Público,URBANO,0,F,A1
20194,ANSERMA,CALDAS,40.0,51.0,218.0,Estrato 1,Primaria incompleta,Primaria incompleta,7,Cinco,0,0,,1,48.0,37.0,40.0,Público,URBANO,0,M,A-
20194,RIOSUCIO,CALDAS,42.0,58.0,272.0,Estrato 2,Primaria incompleta,Primaria completa,5,Cuatro,1,1,0,1,58.0,61.0,49.0,Público,URBANO,0,F,A1
20194,VILLAMARÍA,CALDAS,48.0,49.0,229.0,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,3,Dos,1,1,0,1,49.0,35.0,53.0,Público,URBANO,,M,A1
20194,MANIZALES,CALDAS,30.0,45.0,201.0,Estrato 3,Educación profesional completa,Secundaria (Bachillerato) completa,2,Dos,1,1,0,1,45.0,37.0,51.0,Público,URBANO,0,F,A1
20194,MANIZALES,CALDAS,65.0,63.0,318.0,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,2,Dos,1,1,0,1,59.0,67.0,64.0,Privado,URBANO,0,M,A2
20194,MANIZALES,CALDAS,41.0,45.0,204.0,Estrato 1,Secundaria (Bachillerato) completa,No sabe,3,Dos,1,1,0,0,39.0,36.0,48.0,Público,URBANO,0,F,A1
20194,VILLAMARÍA,CALDAS,48.0,49.0,229.0,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,3,Dos,1,1,0,1,49.0,35.0,53.0,Público,URBANO,,M,A1
20194,MANIZALES,CALDAS,30.0,45.0,201.0,Estrato 3,Educación profesional completa,Secundaria (Bachillerato) completa,2,Dos,1,1,0,1,45.0,37.0,51.0,Público,URBANO,0,F,A1
20194,PENSILVANIA,CALDAS,38.0,53.0,244.0,Estrato 1,Primaria incompleta,Primaria incompleta,7,Tres,0,0,0,0,54.0,52.0,43.0,Público,RURAL,0,F,A-
20194,MANIZALES,CALDAS,41.0,45.0,204.0,Estrato 1,Secundaria (Bachillerato) completa,No sabe,3,Dos,1,1,0,0,39.0,36.0,48.0,Público,URBANO,0,F,A1
20194,MARQUETALIA,CALDAS,67.0,67.0,303.0,Estrato 2,Técnica o tecnológica completa,No Aplica,3,Dos,1,1,0,1,57.0,53.0,57.0,Público,URBANO,0,F,A1
20194,LA DORADA,CALDAS,37.0,57.0,203.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,7,Cuatro,0,0,0,1,33.0,40.0,27.0,Público,URBANO,0,F,A-
20194,PENSILVANIA,CALDAS,38.0,53.0,244.0,Estrato 1,Primaria incompleta,Primaria incompleta,7,Tres,0,0,0,0,54.0,52.0,43.0,Público,RURAL,0,F,A-
20194,VILLAMARÍA,CALDAS,35.0,54.0,205.0,Estrato 1,Ninguno,Primaria incompleta,3,Dos,0,1,0,1,39.0,36.0,41.0,Público,URBANO,0,F,A-
20194,MANIZALES,CALDAS,53.0,44.0,235.0,Estrato 1,Primaria incompleta,No sabe,5,Tres,0,0,0,1,46.0,42.0,55.0,Público,URBANO,0,F,A1
20194,PENSILVANIA,CALDAS,50.0,56.0,249.0,Estrato 1,Técnica o tecnológica completa,Técnica o tecnológica completa,3,Cuatro,0,0,0,0,47.0,47.0,48.0,Público,RURAL,0,F,A1
20194,LA DORADA,CALDAS,56.0,60.0,278.0,Estrato 2,Técnica o tecnológica completa,No sabe,3,Dos,1,0,0,1,52.0,55.0,55.0,Público,URBANO,0,F,A1
20194,MANIZALES,CALDAS,61.0,56.0,278.0,Estrato 3,Secundaria (Bachillerato) completa,Primaria incompleta,5,Cinco,1,1,0,1,54.0,50.0,59.0,Público,URBANO,0,F,A2
20194,MANIZALES,CALDAS,53.0,44.0,235.0,Estrato 1,Primaria incompleta,No sabe,5,Tres,0,0,0,1,46.0,42.0,55.0,Público,URBANO,0,F,A1
20194,LA DORADA,CALDAS,37.0,57.0,203.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,7,Cuatro,0,0,0,1,33.0,40.0,27.0,Público,URBANO,0,F,A-
20194,LA DORADA,CALDAS,56.0,60.0,278.0,Estrato 2,Técnica o tecnológica completa,No sabe,3,Dos,1,0,0,1,52.0,55.0,55.0,Público,URBANO,0,F,A1
20194,RIOSUCIO,CALDAS,28.0,27.0,142.0,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,,,,0,,,28.0,31.0,28.0,Público,RURAL,0,F,A-
20194,MANIZALES,CALDAS,47.0,55.0,258.0,Estrato 2,Primaria completa,Secundaria (Bachillerato) incompleta,3,Tres,1,1,0,1,49.0,51.0,64.0,Público,URBANO,0,F,A2
20194,PENSILVANIA,CALDAS,50.0,56.0,249.0,Estrato 1,Técnica o tecnológica completa,Técnica o tecnológica completa,3,Cuatro,0,0,0,0,47.0,47.0,48.0,Público,RURAL,0,F,A1
20194,PENSILVANIA,CALDAS,42.0,49.0,211.0,Estrato 5,Primaria completa,Primaria incompleta,2,Uno,1,1,1,1,36.0,36.0,59.0,Público,URBANO,0,F,A2
20194,MANIZALES,CALDAS,47.0,55.0,258.0,Estrato 2,Primaria completa,Secundaria (Bachillerato) incompleta,3,Tres,1,1,0,1,49.0,51.0,64.0,Público,URBANO,0,F,A2
20194,SUPÍA,CALDAS,44.0,54.0,235.0,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,3,Uno,0,0,0,0,42.0,51.0,39.0,Público,URBANO,0,F,A-
20194,PENSILVANIA,CALDAS,42.0,49.0,211.0,Estrato 5,Primaria completa,Primaria incompleta,2,Uno,1,1,1,1,36.0,36.0,59.0,Público,URBANO,0,F,A2
20194,CHINCHINÁ,CALDAS,57.0,63.0,314.0,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,3,Tres,0,0,0,1,64.0,66.0,67.0,Público,URBANO,0,F,A2
20194,CHINCHINÁ,CALDAS,66.0,64.0,303.0,Estrato 5,Secundaria (Bachillerato) incompleta,Primaria completa,3,Dos,0,1,0,1,54.0,60.0,56.0,Público,URBANO,0,M,A1
20194,VILLAMARÍA,CALDAS,53.0,54.0,250.0,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Dos,0,1,0,0,50.0,42.0,54.0,Público,URBANO,,M,A1
20194,MANIZALES,CALDAS,60.0,63.0,281.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria completa,5,Dos,0,1,0,1,45.0,56.0,58.0,Público,URBANO,0,F,A2
20194,CHINCHINÁ,CALDAS,57.0,63.0,314.0,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,3,Tres,0,0,0,1,64.0,66.0,67.0,Público,URBANO,0,F,A2
20194,MANIZALES,CALDAS,45.0,57.0,250.0,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,2,Dos,0,1,0,1,48.0,51.0,48.0,Público,URBANO,0,F,A1
20194,VILLAMARÍA,CALDAS,53.0,54.0,250.0,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Dos,0,1,0,0,50.0,42.0,54.0,Público,URBANO,,M,A1
20194,MANIZALES,CALDAS,60.0,63.0,281.0,Estrato 1,Secundaria (Bachillerato) completa,Primaria completa,5,Dos,0,1,0,1,45.0,56.0,58.0,Público,URBANO,0,F,A2
20194,RIOSUCIO,CALDAS,28.0,27.0,142.0,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,,,,0,,,28.0,31.0,28.0,Público,RURAL,0,F,A-
20194,CHINCHINÁ,CALDAS,66.0,64.0,303.0,Estrato 5,Secundaria (Bachillerato) incompleta,Primaria completa,3,Dos,0,1,0,1,54.0,60.0,56.0,Público,URBANO,0,M,A1
20194,CHINCHINÁ,CALDAS,63.0,61.0,325.0,Estrato 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3,Tres,1,1,0,1,71.0,61.0,78.0,Privado,URBANO,0,M,B1
20194,MARMATO,CALDAS,73.0,64.0,325.0,Estrato 1,Técnica o tecnológica completa,Secundaria (Bachillerato) incompleta,3,Tres,0,1,0,0,69.0,59.0,49.0,Público,RURAL,0,M,A1
20194,MANIZALES,CALDAS,57.0,52.0,249.0,Estrato 3,Secundaria (Bachillerato) completa,Educación profesional completa,3,Tres,1,1,0,1,48.0,39.0,60.0,Público,URBANO,0,F,A2
20194,SUPÍA,CALDAS,44.0,54.0,235.0,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,3,Uno,0,0,0,0,42.0,51.0,39.0,Público,URBANO,0,F,A-
20194,MARMATO,CALDAS,73.0,64.0,325.0,Estrato 1,Técnica o tecnológica completa,Secundaria (Bachillerato) incompleta,3,Tres,0,1,0,0,69.0,59.0,49.0,Público,RURAL,0,M,A1
20194,MANIZALES,CALDAS,36.0,41.0,201.0,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,5,Tres,0,1,0,1,45.0,42.0,31.0,Privado,URBANO,0,F,A-
20194,MANIZALES,CALDAS,57.0,52.0,249.0,Estrato 3,Secundaria (Bachillerato) completa,Educación profesional completa,3,Tres,1,1,0,1,48.0,39.0,60.0,Público,URBANO,0,F,A2
20194,MANIZALES,CALDAS,44.0,55.0,234.0,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,7,Seis o mas,1,1,0,1,51.0,35.0,53.0,Público,URBANO,0,F,A1
20194,MANIZALES,CALDAS,35.0,38.0,168.0,Estrato 1,Primaria completa,Primaria incompleta,7,Seis o mas,1,1,0,1,33.0,29.0,32.0,Privado,URBANO,0,M,A-
